,label,qualidade,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto,prot,image,nucleo
140,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_49.tiff,,2.391,50114.692,18315.941,10876.441,89409.841,ct,ku80,03,0
141,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,2.651,86612.461,19958.329,12947.286,98586.087,ct,ku80,03,0
142,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_50.tiff,,3.416,99701.061,28160.863,17910.862,147588.57,ct,ku80,03,0
143,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_51.tiff,,2.439,57301.25,18923.638,13460.654,111506.936,ct,ku80,03,0
144,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_52.tiff,,4.232,90285.215,27876.92,16751.519,132370.771,ct,ku80,03,0
145,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_53.tiff,,3.373,124319.596,29830.559,19834.693,141483.14,ct,ku80,03,0
146,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_54.tiff,,2.386,50672.168,21778.865,10334.284,106903.92,ct,ku80,03,0
147,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_55.tiff,,2.339,62900.781,24537.72,12918.583,113469.653,ct,ku80,03,0
148,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_56.tiff,,3.256,81455.362,21090.858,14775.193,133743.272,ct,ku80,03,0
149,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_57.tiff,,2.853,75340.563,25104.936,11921.915,107125.296,ct,ku80,03,0
150,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_58.tiff,,3.075,67017.619,30315.787,13766.162,152962.216,ct,ku80,03,0
151,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_59.tiff,,2.794,53328.149,28679.048,12542.306,150803.124,ct,ku80,03,0
152,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,2.424,50291.799,18175.572,10460.427,87582.929,ct,ku80,03,0
153,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_60.tiff,,2.573,51128.248,17754.866,9024.938,108388.953,ct,ku80,03,0
154,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_61.tiff,,2.903,67688.431,28357.252,14512.284,150681.937,ct,ku80,03,0
155,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_62.tiff,,3.031,69411.166,24372.077,14117.347,125348.194,ct,ku80,03,0
156,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_63.tiff,,2.869,56511.282,27794.196,11844.425,129688.544,ct,ku80,03,0
157,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_64.tiff,,3.97,106652.676,29858.491,21498.148,146122.667,ct,ku80,03,0
158,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_65.tiff,,2.547,46578.546,17041.28,9343.325,78913.988,ct,ku80,03,0
159,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,2.757,71419.858,24587.172,13180.341,101092.165,ct,ku80,03,0
160,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,3.46,86804.232,27863.079,16854.996,119820.843,ct,ku80,03,0
161,(13)doxo12h-h2ax-647-ku80-564-fak-488-dapi-03_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,2.598,57653.347,20378.722,11177.712,93513.376,ct,ku80,03,0
162,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_0.tiff,,2.424,12585.447,1733.88,10727.758,199883.043,ct,ku80,06,2
163,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_1.tiff,,2.495,10707.303,6197.266,10495.214,203059.904,ct,ku80,06,2
164,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_2.tiff,,2.395,11784.799,2823.078,7631.467,224157.099,ct,ku80,06,2
165,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_3.tiff,,3.378,25437.184,3706.675,14808.813,297520.173,ct,ku80,06,2
166,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_4.tiff,,2.7,21312.943,2070.941,11511.084,185570.156,ct,ku80,06,2
167,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_5.tiff,,3.312,17467.215,8831.241,9606.802,250545.852,ct,ku80,06,2
168,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_6.tiff,,2.757,17779.575,1991.831,10776.488,243497.696,ct,ku80,06,2
169,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_7.tiff,,3.14,20923.935,2768.429,11455.779,257341.051,ct,ku80,06,2
170,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_8.tiff,,2.802,11422.774,1706.304,11990.924,243582.824,ct,ku80,06,2
171,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_3-roi_0.tiff,,3.2,21709.502,2445.913,15010.935,201333.593,ct,ku80,06,3
172,(14)ct-h2ax-647-ku80-564-fak-488-dapi-06_Out_Channel Alignment-1.czinucleo_3-roi_1.tiff,,2.394,13127.415,2822.55,11902.965,168292.969,ct,ku80,06,3
173,(14)ct-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,4.784,14519.406,3026.022,22793.202,372545.486,ct,ku80,09,0
174,(14)ct-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,6.906,21238.839,3600.691,27342.625,519099.164,ct,ku80,09,1
175,(14)ct-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.903,5761.676,3426.695,8915.552,169825.571,ct,ku80,09,1
176,(14)ct-h2ax-647-ku80-564-fak-488-dapi-11_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,3.135,42063.557,7539.821,15795.899,349890.936,ct,ku80,11,0
177,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,2.495,38271.79,1792.282,14915.598,126660.177,ct,ku80,12,0
178,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,2.343,14322.251,1898.418,4912.041,198236.189,ct,ku80,12,1
179,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.343,17952.457,1971.417,4136.89,161791.962,ct,ku80,12,1
180,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,2.343,16855.596,1168.027,5855.921,172090.648,ct,ku80,12,1
181,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,3.306,24800.813,3258.564,8105.603,185764.938,ct,ku80,12,1
182,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_4.tiff,,2.487,22465.837,2642.691,6570.876,129746.608,ct,ku80,12,1
183,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_5.tiff,,2.545,17774.951,4286.017,5463.434,195127.443,ct,ku80,12,1
184,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_6.tiff,,2.757,22477.219,2185.584,9074.005,162239.27,ct,ku80,12,1
185,(14)ct-h2ax-647-ku80-564-fak-488-dapi-12_Out_Channel Alignment-1.czinucleo_1-roi_7.tiff,,3.545,37902.274,2220.318,10647.195,268260.674,ct,ku80,12,1
186,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,3.435,73363.599,2165.886,7244.334,130364.86,ct,ku80,18,0
187,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,3.094,61532.246,3570.379,7041.025,108542.351,ct,ku80,18,0
188,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,2.598,40598.268,1304.55,6280.933,205685.417,ct,ku80,18,0
189,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,2.703,39662.245,1571.783,5097.726,205284.52,ct,ku80,18,0
190,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,3.031,61897.986,2539.526,7246.501,232195.875,ct,ku80,18,0
191,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,3.668,79310.363,2194.835,10823.653,333278.664,ct,ku80,18,0
192,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,2.495,37697.601,1906.642,4040.984,145801.155,ct,ku80,18,0
193,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,2.894,59588.631,1448.782,8244.408,138065.139,ct,ku80,18,0
194,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,2.638,40056.666,2054.078,4391.288,133336.272,ct,ku80,18,0
195,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,2.79,39817.075,1563.473,6907.404,254693.708,ct,ku80,18,0
196,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,2.975,70936.729,4791.406,5533.378,164505.482,ct,ku80,18,0
197,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,2.802,33862.631,2906.993,4844.336,164002.166,ct,ku80,18,0
198,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,2.969,55739.752,4305.111,6108.736,164813.623,ct,ku80,18,0
199,(14)ct-h2ax-647-ku80-564-fak-488-dapi-18_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,2.295,35618.878,2044.479,3831.6,166056.155,ct,ku80,18,0
200,(15)ct-h2ax-647-ku80-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,2.292,7974.893,787.18,12446.208,148587.264,ct,ku80,02,0
201,(15)ct-h2ax-647-ku80-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.582,10417.699,2261.8,19969.611,157734.172,ct,ku80,02,0
202,(15)ct-h2ax-647-ku80-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,2.645,11808.485,1664.098,13023.985,160972.928,ct,ku80,02,1
203,(15)ct-h2ax-647-ku80-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.903,13792.21,2533.923,20333.957,254895.761,ct,ku80,02,1
204,(15)ct-h2ax-647-ku80-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,2.947,13550.253,1705.496,20601.685,332412.986,ct,ku80,02,1
205,(15)ct-h2ax-647-ku80-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,2.439,7906.049,2014.561,12941.515,161248.099,ct,ku80,02,1
206,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,3.431,29983.968,2699.667,20907.582,266317.237,ct,ku80,14,0
207,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.687,24943.993,2565.633,17109.229,221898.498,ct,ku80,14,0
208,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,2.703,24099.386,1699.677,17986.439,226286.182,ct,ku80,14,0
209,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,3.287,40866.222,2379.03,20760.673,291773.756,ct,ku80,14,0
210,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,4.769,57257.402,2932.133,33957.1,427648.773,ct,ku80,14,0
211,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,2.755,18246.436,2745.313,14531.55,285860.976,ct,ku80,14,0
212,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,2.651,25481.861,1280.417,14602.238,189920.985,ct,ku80,14,0
213,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,2.345,18729.9,871.473,10897.742,257587.057,ct,ku80,14,0
214,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,2.541,20693.001,1302.804,13750.707,185132.794,ct,ku80,14,0
215,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,2.433,27248.751,945.439,13006.538,279336.412,ct,ku80,14,0
216,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,2.92,25197.328,2910.163,12718.145,228967.713,ct,ku80,14,0
217,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,3.741,36519.05,3938.339,19837.649,279284.056,ct,ku80,14,0
218,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,2.794,20127.65,1761.525,18370.542,200597.876,ct,ku80,14,1
219,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.916,23549.6,1449.338,14657.488,236609.683,ct,ku80,14,1
220,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,3.803,41160.121,2394.399,19379.418,333382.9,ct,ku80,14,1
221,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,2.547,17430.819,4566.008,9747.28,134204.035,ct,ku80,14,1
222,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_1-roi_4.tiff,,3.48,29288.013,1787.611,15641.766,229626.492,ct,ku80,14,1
223,(15)ct-h2ax-647-ku80-564-fak-488-dapi-14_Out_Channel Alignment-1.czinucleo_1-roi_5.tiff,,2.865,21586.257,2679.961,12184.184,228826.897,ct,ku80,14,1
224,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,6.767,147649.244,7985.606,19038.407,506098.017,ct,ku80,16,0
225,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.487,35857.645,1733.69,10074.378,229090.634,ct,ku80,16,0
226,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,3.497,92034.558,2942.762,16804.835,229453.225,ct,ku80,16,0
227,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,5.271,133980.242,4302.737,32846.2,332019.119,ct,ku80,16,0
228,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,2.296,29926.785,2583.133,8717.797,205858.396,ct,ku80,16,0
229,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,3.202,56492.893,2126.445,15459.54,286252.929,ct,ku80,16,0
230,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,2.295,48855.854,1971.808,11995.246,171126.967,ct,ku80,16,0
231,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,2.582,30759.594,1543.329,8866.949,144613.981,ct,ku80,16,0
232,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,3.97,91905.403,5960.421,13606.649,221116.052,ct,ku80,16,0
233,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,4.806,115542.931,3926.539,21980.703,384098.89,ct,ku80,16,0
234,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,2.81,50049.636,1876.545,12398.662,141395.069,ct,ku80,16,0
235,(17)ct-h2ax-647-ku80-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,5.523,172134.765,3512.804,20714.037,401689.128,ct,ku80,16,0
236,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,2.479,65207.188,36672.314,7329.724,166466.714,dox,ku80,09,0
237,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.547,88264.375,33619.055,7045.224,161292.835,dox,ku80,09,0
238,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,2.599,88261.095,37205.326,5604.094,186196.604,dox,ku80,09,0
239,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,3.075,92831.125,41084.964,7843.644,225332.537,dox,ku80,09,0
240,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,2.547,84754.128,34056.593,5953.201,184397.015,dox,ku80,09,0
241,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,2.295,57921.369,19907.309,5075.415,99043.048,dox,ku80,09,0
242,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_14.tiff,,2.687,71020.962,24505.559,6186.521,135952.554,dox,ku80,09,0
243,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_15.tiff,,2.645,94411.509,34620.386,5696.352,128000.493,dox,ku80,09,0
244,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_16.tiff,,4.298,165094.222,49592.823,11656.413,268204.729,dox,ku80,09,0
245,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_17.tiff,,2.821,76114.598,31430.026,5509.252,137587.796,dox,ku80,09,0
246,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_18.tiff,,2.394,98239.685,32981.722,5822.136,138706.09,dox,ku80,09,0
247,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_19.tiff,,2.651,92102.603,28147.439,6502.436,93539.766,dox,ku80,09,0
248,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,2.7,79862.921,39409.89,6697.525,188109.104,dox,ku80,09,0
249,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_20.tiff,,4.254,155028.962,47241.339,9306.644,216415.473,dox,ku80,09,0
250,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_21.tiff,,3.189,130113.575,36976.272,8149.221,203635.232,dox,ku80,09,0
251,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_22.tiff,,3.287,118480.812,41002.32,7855.099,230335.022,dox,ku80,09,0
252,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_23.tiff,,2.844,59348.91,18255.315,7081.413,90918.275,dox,ku80,09,0
253,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_24.tiff,,2.495,96167.104,28404.605,6144.46,127227.72,dox,ku80,09,0
254,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_25.tiff,,2.287,71147.929,23923.387,5326.392,116188.53,dox,ku80,09,0
255,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_26.tiff,,2.821,91695.293,29112.25,6954.326,118607.241,dox,ku80,09,0
256,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_27.tiff,,2.445,62159.727,28855.207,5061.416,111661.418,dox,ku80,09,0
257,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_28.tiff,,3.93,134211.531,45927.019,10780.85,209645.365,dox,ku80,09,0
258,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_29.tiff,,4.345,116283.777,44917.096,9449.764,218768.176,dox,ku80,09,0
259,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,3.617,135437.708,36927.625,10750.704,175448.951,dox,ku80,09,0
260,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_30.tiff,,2.492,55621.777,34932.514,5585.013,221197.921,dox,ku80,09,0
261,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_31.tiff,,2.666,78245.276,28273.004,6851.019,139060.665,dox,ku80,09,0
262,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_32.tiff,,2.394,53897.376,27275.049,5560.366,164681.827,dox,ku80,09,0
263,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_33.tiff,,2.865,118829.5,36484.741,7010.049,189924.774,dox,ku80,09,0
264,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_34.tiff,,3.557,114131.761,36906.772,7078.895,175625.182,dox,ku80,09,0
265,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_35.tiff,,2.598,74594.033,29647.696,6159.031,194950.547,dox,ku80,09,0
266,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_36.tiff,,2.973,80993.16,23893.901,6418.062,128699.325,dox,ku80,09,0
267,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_37.tiff,,3.193,73483.003,28439.106,7822.636,122696.905,dox,ku80,09,0
268,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_38.tiff,,6.404,201046.224,68036.922,14413.063,350442.745,dox,ku80,09,0
269,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_39.tiff,,2.894,90172.993,27093.883,6244.007,90509.997,dox,ku80,09,0
270,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,4.133,148442.487,55972.789,8412.743,253692.129,dox,ku80,09,0
271,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_40.tiff,,2.414,47222.042,25598.435,4613.096,135338.958,dox,ku80,09,0
272,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_41.tiff,,4.724,190120.2,52927.411,12805.508,230825.458,dox,ku80,09,0
273,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_42.tiff,,4.117,114020.615,47008.789,9168.438,198379.217,dox,ku80,09,0
274,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_43.tiff,,3.312,113944.9,32565.701,9272.282,96181.088,dox,ku80,09,0
275,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_44.tiff,,2.916,80719.835,37590.147,7339.373,200035.081,dox,ku80,09,0
276,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_45.tiff,,3.792,126919.711,36799.795,10234.818,122392.03,dox,ku80,09,0
277,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_46.tiff,,2.911,100815.149,32683.127,8143.041,136708.981,dox,ku80,09,0
278,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_47.tiff,,2.844,91366.592,34571.275,7908.147,139469.994,dox,ku80,09,0
279,(10)doxo12h-h2ax-647-ku80-564-fak-488-dapi-09_Out_Channel Alignment-1.czinucleo_0-roi_48.tiff,,2.963,69954.799,23893.069,7298.498,92399.366,dox,ku80,09,0
